time,weight,,,,
3404.161807,30.1,,,,
3404.256567,30.1,,,,
3404.367595,30.1,,,,
3404.464542,30.1,,,,
3404.577847,30.1,,,,
3404.673218,30.1,,,,
3404.784746,30.1,,,,
3404.880083,30.1,,,,
3404.992955,30.1,,,,
3405.089022,30.1,,,,
3405.20079,30.1,,,,
3405.313161,30.1,,,,
3405.408543,30.1,,,,
3405.522902,30.1,,,,
3405.616504,30.1,,,,
3405.728666,30.1,,,,
3405.82627,30.1,,,,
3405.938005,30.1,,,,
3406.03321,30.1,,,,
3406.145829,30.1,,,,
3406.241477,30.1,,,,
3406.353534,30.1,,,,
3406.450742,30.1,,,,
3406.560851,30.1,,,,
3406.657818,30.2,,,,
3406.769655,30.2,,,,
3406.867281,30.2,,,,
3406.977838,30.2,,,,
3407.074241,30.2,,,,
3407.187728,30.3,,,,
3407.283217,30.3,,,,
3407.394545,30.2,,,,
3407.491939,30.2,,,,
3407.602906,30.2,,,,
3407.697838,30.2,,,,
3407.811275,30.2,,,,
3407.907789,30.2,,,,
3408.018058,30.2,,,,
3408.114785,30.2,,,,
3408.227581,30.2,,,,
3408.32319,30.2,,,,
3408.435047,30.2,,,,
3408.5329,30.2,,,,
3408.643118,30.2,,,,
3408.738982,30.2,,,,
3408.850997,30.2,,,,
3408.94781,30.2,,,,
3409.058815,30.2,,,,
3409.155627,30.2,,,,
3409.267892,30.2,,,,
3409.36321,30.2,,,,
3409.476377,30.2,,,,
3409.570914,30.2,,,,
3409.68428,30.2,,,,
3409.779992,30.2,,,,
3409.891904,30.2,,,,
3409.987836,30.2,,,,
3410.099496,30.2,,,,
3410.196308,30.2,,,,
3410.307797,30.2,,,,
3410.405886,30.2,,,,
3410.51616,30.2,,,,
3410.612021,30.2,,,,
3410.726026,30.2,,,,
3410.819687,30.2,,,,
3410.94886,30.2,,,,
3411.044947,30.2,,,,
3411.15783,30.2,,,,
3411.253161,30.2,,,,
3411.348813,30.1,,,,
3411.461234,30.1,,,,
3411.557145,30.1,,,,
3411.669084,30.2,,,,
3411.764905,30.2,,,,
3411.877586,30.2,,,,
3411.9732,30.2,,,,
3412.086926,30.2,,,,
3412.181476,30.2,,,,
3412.293702,30.2,,,,
3412.389456,30.2,,,,
3412.502026,30.2,,,,
3412.597654,30.2,,,,
3412.709803,30.2,,,,
3412.807553,30.2,,,,
3412.91755,30.2,,,,
3413.015627,30.2,,,,
3413.125793,30.2,,,,
3413.223215,30.2,,,,
3413.33411,30.3,,,,
3413.431901,30.3,,,,
3413.543118,30.3,,,,
3413.637837,30.3,,,,
3413.750231,30.3,,,,
3413.847803,30.3,,,,
3413.95886,30.3,,,,
3414.056317,30.3,,,,
3414.166831,30.3,,,,
3414.263158,30.3,,,,
3414.376496,30.2,,,,
3414.472907,30.2,,,,
3414.583118,30.2,,,,
3414.679017,30.2,,,,
3414.7929,30.2,,,,
3414.902934,30.2,,,,
3415.015407,30.2,,,,
3415.111331,30.2,,,,
3415.207822,30.2,,,,
3415.321155,30.2,,,,
3415.417177,30.2,,,,
3415.527597,30.2,,,,
3415.623572,30.2,,,,
3415.735826,30.2,,,,
3415.833207,30.3,,,,
3415.944045,30.3,,,,
3416.040051,30.3,,,,
3416.151861,30.3,,,,
3416.247838,30.3,,,,
3416.360257,30.3,,,,
3416.457242,30.3,,,,
3416.56767,30.3,,,,
3416.663981,30.3,,,,
3416.776287,30.3,,,,
3416.873216,30.3,,,,
3416.986162,30.3,,,,
3417.082426,30.3,,,,
3417.193237,30.3,,,,
3417.289039,30.4,,,,
3417.402309,30.4,,,,
3417.496967,30.4,,,,
3417.608946,30.4,,,,
3417.705201,30.4,,,,
3417.816339,30.4,,,,
3417.913122,30.4,,,,
3418.026101,30.4,,,,
3418.12142,30.4,,,,
3418.233061,30.4,,,,
3418.329413,30.4,,,,
3418.441868,30.4,,,,
3418.55351,30.3,,,,
3418.649296,30.3,,,,
3418.761733,30.3,,,,
3418.857975,30.3,,,,
3418.9715,30.3,,,,
3419.065912,30.3,,,,
3419.177954,30.3,,,,
3419.274039,30.3,,,,
3419.387743,30.3,,,,
3419.482944,30.3,,,,
3419.595901,30.3,,,,
3419.691119,30.3,,,,
3419.802913,30.3,,,,
3419.897814,30.3,,,,
3420.010581,30.3,,,,
3420.107536,30.3,,,,
3420.218443,30.3,,,,
3420.314792,30.3,,,,
3420.426771,30.3,,,,
3420.523228,30.3,,,,
3420.635026,30.4,,,,
3420.731124,30.5,,,,
3420.843127,30.5,,,,
3420.939225,30.4,,,,
3421.051246,30.4,,,,
3421.147845,30.4,,,,
3421.259179,30.4,,,,
3421.356938,30.4,,,,
3421.46785,30.4,,,,
3421.563375,30.4,,,,
3421.676007,30.4,,,,
3421.773245,30.4,,,,
3421.883715,30.4,,,,
3421.980023,30.4,,,,
3422.092916,30.4,,,,
3422.187841,30.4,,,,
3422.299809,30.4,,,,
3422.397675,30.4,,,,
3422.507839,30.4,,,,
3422.606768,30.4,,,,
3422.715651,30.4,,,,
3422.812389,30.4,,,,
3422.925271,30.4,,,,
3423.022051,30.4,,,,
3423.132305,30.4,,,,
3423.228227,30.4,,,,
3423.34166,30.4,,,,
3423.437848,30.4,,,,
3423.548493,30.4,,,,
3423.646747,30.4,,,,
3423.756974,30.4,,,,
3423.853244,30.4,,,,
3423.965529,30.4,,,,
3424.062901,30.4,,,,
3424.189072,30.4,,,,
3424.286814,30.4,,,,
3424.397603,30.4,,,,
3424.493204,30.4,,,,
3424.589449,30.4,,,,
3424.703115,30.4,,,,
3424.797865,30.4,,,,
3424.909732,30.4,,,,
3425.007535,30.4,,,,
3425.117765,30.4,,,,
3425.229985,30.3,,,,
3425.325105,30.3,,,,
3425.421907,30.3,,,,
3425.535679,30.3,,,,
3425.63004,30.3,,,,
3425.742414,30.3,,,,
3425.837781,30.3,,,,
3425.949712,30.3,,,,
3426.046381,30.3,,,,
3426.157842,30.3,,,,
3426.254423,30.3,,,,
3426.366508,30.3,,,,
3426.463211,30.3,,,,
3426.575775,30.3,,,,
3426.672342,30.4,,,,
3426.783341,30.4,,,,
3426.878866,30.4,,,,
3426.991864,30.4,,,,
3427.087769,30.4,,,,
3427.198871,30.4,,,,
3427.295411,30.4,,,,
3427.407848,30.4,,,,
3427.50283,30.4,,,,
3427.615162,30.4,,,,
3427.727845,30.4,,,,
3427.823221,30.4,,,,
3427.935765,30.4,,,,
3428.031686,30.4,,,,
3428.143691,30.4,,,,
3428.241462,30.4,,,,
3428.351739,30.4,,,,
3428.44785,30.4,,,,
3428.561663,30.4,,,,
3428.65629,30.4,,,,
3428.767555,30.4,,,,
3428.863878,30.4,,,,
3428.977222,30.4,,,,
3429.073052,30.4,,,,
3429.186152,30.4,,,,
3429.281645,30.4,,,,
3429.392246,30.4,,,,
3429.488975,30.4,,,,
3429.602282,30.5,,,,
3429.696835,30.5,,,,
3429.808896,30.5,,,,
3429.905242,30.5,,,,
3430.01754,30.5,,,,
3430.113208,30.5,,,,
3430.225533,30.5,,,,
3430.322959,30.5,,,,
3430.433143,30.5,,,,
3430.529143,30.5,,,,
3430.641659,30.5,,,,
3430.737719,30.5,,,,
3430.8511,30.5,,,,
3430.945827,30.6,,,,
3431.057953,30.6,,,,
3431.153796,30.6,,,,
3431.267532,30.6,,,,
3431.361948,30.6,,,,
3431.473876,30.6,,,,
3431.571674,30.6,,,,
3431.681951,30.6,,,,
3431.777831,30.6,,,,
3431.890733,30.6,,,,
3431.986583,30.6,,,,
3432.09783,30.6,,,,
3432.196182,30.5,,,,
3432.306881,30.5,,,,
3432.403186,30.5,,,,
3432.514361,30.6,,,,
3432.612307,30.6,,,,
3432.722984,30.5,,,,
3432.81902,30.5,,,,
3432.93099,30.5,,,,
3433.027534,30.5,,,,
3433.138917,30.5,,,,
3433.236695,30.5,,,,
3433.363205,30.5,,,,
3433.459227,30.5,,,,
3433.571397,30.5,,,,
3433.667793,30.5,,,,
3433.779042,30.5,,,,
3433.877529,30.5,,,,
3433.987756,30.5,,,,
3434.083755,30.5,,,,
3434.18117,30.5,,,,
3434.291939,30.6,,,,
3434.387926,30.6,,,,
3434.499979,30.6,,,,
3434.596998,30.6,,,,
3434.707847,30.6,,,,
3434.805747,30.6,,,,
3434.917734,30.5,,,,
3435.012259,30.5,,,,
3435.125117,30.5,,,,
3435.222011,30.5,,,,
3435.332536,30.5,,,,
3435.428517,30.5,,,,
3435.540598,30.5,,,,
3435.636867,30.5,,,,
3435.748636,30.5,,,,
3435.84655,30.5,,,,
3435.957843,30.6,,,,
3436.052783,30.6,,,,
3436.166617,30.6,,,,
3436.262733,30.6,,,,
3436.372512,30.6,,,,
3436.469022,30.6,,,,
3436.581258,30.6,,,,
3436.677807,30.6,,,,
3436.789362,30.6,,,,
3436.903155,30.6,,,,
3436.99755,30.6,,,,
3437.109752,30.6,,,,
3437.20654,30.6,,,,
3437.317821,30.6,,,,
3437.413718,30.6,,,,
3437.525783,30.6,,,,
3437.623216,30.6,,,,
3437.734078,30.6,,,,
3437.830148,30.6,,,,
3437.943207,30.6,,,,
3438.03813,30.6,,,,
3438.150588,30.6,,,,
3438.246673,30.6,,,,
3438.357839,30.6,,,,
3438.454425,30.6,,,,
3438.566745,30.6,,,,
3438.662899,30.5,,,,
3438.776476,30.5,,,,
3438.870335,30.5,,,,
3438.983156,30.5,,,,
3439.078877,30.5,,,,
3439.191231,30.5,,,,
3439.287784,30.5,,,,
3439.399044,30.5,,,,
3439.496966,30.5,,,,
3439.607827,30.5,,,,
3439.703173,30.5,,,,
3439.816152,30.5,,,,
3439.91251,30.5,,,,
3440.023464,30.5,,,,
3440.119877,30.5,,,,
3440.233175,30.5,,,,
3440.327831,30.5,,,,
3440.440634,30.5,,,,
3440.537534,30.5,,,,
3440.647614,30.5,,,,
3440.745742,30.5,,,,
3440.856227,30.5,,,,
3440.953202,30.5,,,,
3441.065773,30.5,,,,
3441.160273,30.5,,,,
3441.272919,30.5,,,,
3441.36886,30.5,,,,
3441.480632,30.5,,,,
3441.577845,30.6,,,,
3441.688844,30.6,,,,
3441.786453,30.5,,,,
3441.896827,30.5,,,,
3442.008993,30.5,,,,
3442.104792,30.5,,,,
3442.217845,30.5,,,,
3442.313207,30.5,,,,
3442.425884,30.5,,,,
3442.537833,30.5,,,,
3442.632847,30.5,,,,
3442.745183,30.5,,,,
3442.842647,30.5,,,,
3442.953305,30.5,,,,
3443.048966,30.5,,,,
3443.162018,30.5,,,,
3443.257817,30.5,,,,
3443.353814,30.5,,,,
3443.467569,30.5,,,,
3443.561749,30.5,,,,
3443.675745,30.5,,,,
3443.770257,30.5,,,,
3443.883186,30.5,,,,
3443.977858,30.5,,,,
3444.090396,30.6,,,,
3444.187604,30.6,,,,
3444.298707,30.6,,,,
3444.39611,30.6,,,,
3444.506686,30.6,,,,
3444.603214,30.6,,,,
3444.714908,30.6,,,,
3444.812443,30.6,,,,
3444.923203,30.6,,,,
3445.018951,30.6,,,,
3445.132521,30.6,,,,
3445.227531,30.6,,,,
3445.339059,30.6,,,,
3445.436886,30.6,,,,
3445.547754,30.5,,,,
3445.642887,30.4,,,,
3445.75559,30.4,,,,
3445.852626,30.4,,,,
3445.963096,30.5,,,,
3446.060265,30.5,,,,
3446.171382,30.5,,,,
3446.283923,30.4,,,,
3446.380041,30.4,,,,
3446.493162,30.4,,,,
3446.58781,30.4,,,,
3446.70189,30.4,,,,
3446.79587,30.4,,,,
3446.908356,30.4,,,,
3447.005305,30.4,,,,
3447.116122,30.4,,,,
3447.211854,30.4,,,,
3447.32618,30.4,,,,
3447.420745,30.4,,,,
3447.533198,30.4,,,,
3447.628576,30.4,,,,
3447.741183,30.4,,,,
3447.837054,30.4,,,,
3447.948968,30.4,,,,
3448.046096,30.4,,,,
3448.157231,30.4,,,,
3448.25314,30.4,,,,
3448.367202,30.4,,,,
3448.462467,30.4,,,,
3448.573159,30.5,,,,
3448.669177,30.5,,,,
3448.781615,30.5,,,,
3448.877812,30.5,,,,
3448.98958,30.5,,,,
3449.085985,30.5,,,,
3449.197446,30.5,,,,
3449.293867,30.6,,,,
3449.406132,30.6,,,,
3449.503195,30.6,,,,
3449.615684,30.6,,,,
3449.710295,30.6,,,,
3449.822375,30.6,,,,
3449.917829,30.5,,,,
3450.030038,30.5,,,,
3450.127827,30.5,,,,
3450.237955,30.5,,,,
3450.352088,30.5,,,,
3450.446279,30.5,,,,
3450.558869,30.5,,,,
3450.656007,30.5,,,,
3450.767859,30.5,,,,
3450.862247,30.6,,,,
3450.974725,30.6,,,,
3451.071841,30.6,,,,
3451.183181,30.6,,,,
3451.27887,30.7,,,,
3451.392946,30.7,,,,
3451.487589,30.7,,,,
3451.599091,30.7,,,,
3451.695326,30.7,,,,
3451.807598,30.6,,,,
3451.903308,30.6,,,,
3452.017538,30.6,,,,
3452.111964,30.6,,,,
3452.223842,30.6,,,,
3452.321503,30.6,,,,
3452.433185,30.6,,,,
3452.52808,30.6,,,,
3452.641654,30.6,,,,
3452.735909,30.6,,,,
3452.847805,30.6,,,,
3452.945023,30.6,,,,
3453.057806,30.6,,,,
3453.15239,30.6,,,,
3453.264308,30.6,,,,
3453.360745,30.6,,,,
3453.472906,30.6,,,,
3453.569038,30.6,,,,
3453.682371,30.6,,,,
3453.776806,30.6,,,,
3453.888885,30.6,,,,
3453.985176,30.5,,,,
3454.097814,30.5,,,,
3454.209068,30.5,,,,
3454.305494,30.5,,,,
3454.417101,30.5,,,,
3454.513226,30.5,,,,
3454.62505,30.5,,,,
3454.721596,30.5,,,,
3454.83323,30.5,,,,
3454.929591,30.5,,,,
3455.043178,30.5,,,,
3455.137465,30.5,,,,
3455.251315,30.5,,,,
3455.345423,30.6,,,,
3455.457833,30.6,,,,
3455.555015,30.5,,,,
3455.667592,30.5,,,,
3455.761159,30.5,,,,
3455.874222,30.6,,,,
3455.970819,30.6,,,,
3456.082323,30.6,,,,
3456.178304,30.6,,,,
3456.290262,30.6,,,,
3456.387531,30.6,,,,
3456.498569,30.6,,,,
3456.594511,30.6,,,,
3456.707797,30.6,,,,
3456.802384,30.7,,,,
3456.916465,30.7,,,,
3457.011894,30.8,,,,
3457.123163,30.8,,,,
3457.219053,30.7,,,,
3457.331293,30.7,,,,
3457.426975,30.7,,,,
3457.539124,30.8,,,,
3457.635458,30.8,,,,
3457.74798,30.8,,,,
3457.843412,30.8,,,,
3457.957536,30.8,,,,
3458.052479,30.8,,,,
3458.163574,30.8,,,,
3458.259863,30.8,,,,
3458.373213,30.8,,,,
3458.467844,30.8,,,,
3458.581572,30.8,,,,
3458.677621,30.7,,,,
3458.787838,30.7,,,,
3458.885815,30.7,,,,
3458.997787,30.7,,,,
3459.09321,30.7,,,,
3459.204438,30.7,,,,
3459.301967,30.7,,,,
3459.411819,30.7,,,,
3459.525689,30.7,,,,
3459.621477,30.7,,,,
3459.716812,30.8,,,,
3459.828825,30.8,,,,
3459.924761,30.8,,,,
3460.036931,30.8,,,,
3460.149039,30.8,,,,
3460.245075,30.8,,,,
3460.356163,30.8,,,,
3460.453122,30.8,,,,
3460.566801,30.8,,,,
3460.661881,30.8,,,,
3460.773206,30.8,,,,
3460.868962,30.8,,,,
3460.981662,30.8,,,,
3461.077531,30.8,,,,
3461.191194,30.8,,,,
3461.285833,30.8,,,,
3461.397872,30.8,,,,
3461.49333,30.8,,,,
3461.607537,30.8,,,,
3461.702813,30.8,,,,
3461.815595,30.8,,,,
3461.910038,30.8,,,,
3462.022067,30.6,,,,
3462.118609,30.6,,,,
3462.23196,30.6,,,,
3462.327314,30.6,,,,
3462.437914,30.6,,,,
3462.535131,30.6,,,,
3462.646575,30.6,,,,
3462.743197,30.6,,,,
3462.854071,30.6,,,,
3462.951095,30.6,,,,
3463.063167,30.6,,,,
3463.176518,30.6,,,,
3463.271244,30.6,,,,
3463.383199,30.6,,,,
3463.478909,30.6,,,,
3463.592935,30.6,,,,
3463.687536,30.6,,,,
3463.798692,30.7,,,,
3463.894827,30.7,,,,
3464.006529,30.7,,,,
3464.103271,30.7,,,,
3464.214572,30.8,,,,
3464.311355,30.8,,,,
3464.423516,30.8,,,,
3464.519481,30.8,,,,
3464.631526,30.8,,,,
3464.727271,30.8,,,,
3464.838935,30.8,,,,
3464.935714,30.8,,,,
3465.047379,30.8,,,,
3465.144131,30.8,,,,
3465.25582,30.8,,,,
3465.353137,30.8,,,,
3465.46403,30.8,,,,
3465.559964,30.8,,,,
3465.673172,30.8,,,,
3465.76885,30.8,,,,
3465.882293,30.8,,,,
3465.976091,30.8,,,,
3466.089003,30.8,,,,
3466.185376,30.8,,,,
3466.297771,30.8,,,,
3466.393409,30.8,,,,
3466.506694,30.8,,,,
3466.601408,30.8,,,,
3466.713199,30.8,,,,
3466.809558,30.8,,,,
3466.923029,30.8,,,,
3467.017863,30.8,,,,
3467.131269,30.8,,,,
3467.22559,30.8,,,,
3467.337798,30.8,,,,
3467.433815,30.8,,,,
3467.545915,30.8,,,,
3467.643144,30.8,,,,
3467.753841,30.8,,,,
3467.851702,30.8,,,,
3467.963194,30.8,,,,
3468.057882,30.8,,,,
3468.170327,30.8,,,,
3468.267678,30.8,,,,
3468.377759,30.8,,,,
3468.475702,30.8,,,,
3468.587857,30.8,,,,
3468.683206,30.8,,,,
3468.794619,30.8,,,,
3468.907803,30.8,,,,
3469.003134,30.8,,,,
3469.114728,30.8,,,,
3469.212912,30.8,,,,
3469.323171,30.8,,,,
3469.418971,30.8,,,,
3469.531045,30.8,,,,
3469.627122,30.8,,,,
3469.739036,30.8,,,,
3469.835618,30.8,,,,
3469.947772,30.8,,,,
3470.042958,30.8,,,,
3470.155611,30.8,,,,
3470.267655,30.8,,,,
3470.363488,30.8,,,,
3470.476035,30.8,,,,
3470.573181,30.8,,,,
3470.68392,30.9,,,,
3470.780628,30.9,,,,
3470.892022,30.9,,,,
3470.988403,30.9,,,,
3471.100222,30.9,,,,
3471.196301,30.8,,,,
3471.307823,30.8,,,,
3471.403578,30.8,,,,
3471.50096,30.8,,,,
3471.61247,30.8,,,,
3471.708979,30.8,,,,
3471.822237,30.8,,,,
3471.917527,30.8,,,,
3472.02829,30.8,,,,
3472.124555,30.8,,,,
3472.237043,30.9,,,,
3472.333214,30.9,,,,
3472.445259,30.9,,,,
3472.540981,30.9,,,,
3472.653209,30.9,,,,
3472.749032,30.9,,,,
3472.861341,30.9,,,,
3472.95784,30.9,,,,
3473.069083,30.9,,,,
3473.167102,30.9,,,,
3473.277781,30.9,,,,
3473.373599,30.9,,,,
3473.502958,30.9,,,,
3473.597676,30.9,,,,
3473.711561,30.9,,,,
3473.806115,30.9,,,,
3473.91783,30.9,,,,
3474.015719,30.9,,,,
3474.109836,30.9,,,,
3474.223154,30.8,,,,
3474.317727,30.8,,,,
3474.431944,30.8,,,,
3474.526399,30.8,,,,
3474.637888,30.8,,,,
3474.735766,30.8,,,,
3474.84704,30.8,,,,
3474.94231,30.8,,,,
3475.054707,30.8,,,,
3475.15096,30.8,,,,
3475.263213,30.8,,,,
3475.358896,30.8,,,,
3475.472903,30.8,,,,
3475.56659,30.8,,,,
3475.678772,30.8,,,,
3475.775322,30.8,,,,
3475.88754,30.8,,,,
3475.983213,30.8,,,,
3476.097052,30.8,,,,
3476.191554,30.8,,,,
3476.303559,30.8,,,,
3476.400881,30.8,,,,
3476.511732,30.8,,,,
3476.60783,30.8,,,,
3476.721675,30.8,,,,
3476.816583,30.8,,,,
3476.927746,30.8,,,,
3477.025487,30.8,,,,
3477.136014,30.8,,,,
3477.23225,30.8,,,,
3477.345918,30.8,,,,
3477.442506,30.8,,,,
3477.552208,30.8,,,,
3477.647735,30.8,,,,
3477.762085,30.8,,,,
3477.872907,30.8,,,,
3477.984945,30.8,,,,
3478.081431,30.8,,,,
3478.192763,30.8,,,,
3478.28863,30.8,,,,
3478.38517,30.8,,,,
3478.497838,30.8,,,,
3478.593135,30.8,,,,
3478.705203,30.8,,,,
3478.801213,30.8,,,,
3478.913725,30.8,,,,
3479.00944,30.8,,,,
3479.122994,30.8,,,,
3479.217905,30.8,,,,
3479.329495,30.8,,,,
3479.425569,30.8,,,,
3479.537807,30.8,,,,
3479.633568,30.8,,,,
3479.745481,30.8,,,,
3479.841843,30.8,,,,
3479.955923,30.8,,,,
3480.050559,30.8,,,,
3480.16317,30.8,,,,
3480.257876,30.8,,,,
3480.372214,30.8,,,,
3480.467054,30.8,,,,
3480.578458,30.8,,,,
3480.674651,30.8,,,,
3480.787566,30.8,,,,
3480.88209,30.8,,,,
3480.996291,30.8,,,,
3481.091297,30.8,,,,
3481.203157,30.8,,,,
3481.299062,30.8,,,,
3481.4129,30.8,,,,
3481.506673,30.8,,,,
3481.619133,30.8,,,,
3481.715489,30.8,,,,
3481.827529,30.8,,,,
3481.93933,30.8,,,,
3482.051839,30.8,,,,
3482.14784,30.8,,,,
3482.25916,30.8,,,,
3482.355622,30.8,,,,
3482.451867,30.8,,,,
3482.563835,30.8,,,,
3482.659898,30.8,,,,
3482.773289,30.8,,,,
3482.867854,30.8,,,,
3482.981727,30.8,,,,
3483.076426,30.8,,,,
3483.188125,30.8,,,,
3483.285869,30.8,,,,
3483.397843,30.8,,,,
3483.49315,30.8,,,,
3483.606071,30.8,,,,
3483.700531,30.8,,,,
3483.812901,30.8,,,,
3483.908885,30.8,,,,
3484.022158,30.8,,,,
3484.116974,30.8,,,,
3484.229013,30.8,,,,
3484.324259,30.8,,,,
3484.437814,30.8,,,,
3484.53318,30.9,,,,
3484.646721,30.9,,,,
3484.74086,30.9,,,,
3484.853116,30.8,,,,
3484.949152,30.8,,,,
3485.063038,30.8,,,,
3485.157537,30.8,,,,
3485.269508,30.8,,,,
3485.365834,30.8,,,,
3485.477785,30.8,,,,
3485.573982,30.8,,,,
3485.68757,30.8,,,,
3485.783079,30.8,,,,
3485.894157,30.8,,,,
3485.990617,30.8,,,,
3486.103167,30.8,,,,
3486.197847,30.8,,,,
3486.309746,30.8,,,,
3486.406473,30.8,,,,
3486.517838,30.8,,,,
3486.632039,30.8,,,,
3486.727813,30.8,,,,
3486.839109,30.8,,,,
3486.934741,30.8,,,,
3487.031939,30.8,,,,
3487.142446,30.8,,,,
3487.254723,30.8,,,,
3487.350923,30.8,,,,
3487.46321,30.8,,,,
3487.558902,30.8,,,,
3487.672273,30.8,,,,
3487.767536,30.8,,,,
3487.879295,30.8,,,,
3487.976918,30.8,,,,
3488.087771,30.9,,,,
3488.183199,30.9,,,,
3488.297176,30.9,,,,
3488.391268,31,,,,
3488.503639,30.9,,,,
3488.599829,30.9,,,,
3488.713221,30.9,,,,
3488.807697,30.9,,,,
3488.920165,30.9,,,,
3489.016111,30.9,,,,
3489.127812,30.9,,,,
3489.240129,30.9,,,,
3489.337554,30.9,,,,
3489.447845,30.9,,,,
3489.546015,30.9,,,,
3489.656239,30.9,,,,
3489.752429,30.9,,,,
3489.864227,30.9,,,,
3489.9607,30.9,,,,
3490.07323,30.9,,,,
3490.168678,30.9,,,,
3490.281607,30.9,,,,
3490.376955,30.9,,,,
3490.489008,30.9,,,,
3490.586619,30.9,,,,
3490.697805,30.9,,,,
3490.793387,30.9,,,,
3490.904879,30.9,,,,
3491.002208,30.9,,,,
3491.113257,31.1,,,,
3491.211124,31.1,,,,
3491.321723,31.1,,,,
3491.417119,31.1,,,,
3491.529769,31.1,,,,
3491.624765,31.1,,,,
3491.738261,31.1,,,,
3491.834015,31.1,,,,
3491.947591,31.1,,,,
3492.042531,31.1,,,,
3492.155189,31.1,,,,
3492.250377,31.1,,,,
3492.363153,31.1,,,,
3492.458006,31.1,,,,
3492.571915,31.1,,,,
3492.666498,31.1,,,,
3492.777843,31.1,,,,
3492.874645,31.1,,,,
3492.986246,31.1,,,,
3493.082721,31.1,,,,
3493.194613,31.1,,,,
3493.306589,31.1,,,,
3493.402411,31.1,,,,
3493.515035,31.1,,,,
3493.612909,31.1,,,,
3493.7229,31.1,,,,
3493.818995,31.1,,,,
3493.932463,31.1,,,,
3494.027529,31.1,,,,
3494.139069,31.1,,,,
3494.235495,31.1,,,,
3494.346956,31.1,,,,
3494.443339,31.1,,,,
3494.555961,31.1,,,,
3494.653171,31.2,,,,
3494.763668,31.2,,,,
3494.859526,31.1,,,,
3494.956223,31.1,,,,
3495.067779,31.1,,,,
3495.180926,31.1,,,,
3495.277657,31.1,,,,
3495.387687,31.1,,,,
3495.48615,31.1,,,,
3495.596486,31.1,,,,
3495.692997,31.1,,,,
3495.805035,31.1,,,,
3495.900595,31.1,,,,
3496.012112,31.1,,,,
3496.108791,31.2,,,,
3496.222314,31.2,,,,
3496.316883,31.2,,,,
3496.429013,31.2,,,,
3496.525297,31.2,,,,
3496.637237,31.2,,,,
3496.733301,31.2,,,,
3496.844593,31.2,,,,
3496.942909,31.2,,,,
3497.053009,31.2,,,,
3497.149073,31.2,,,,
3497.263024,31.2,,,,
3497.373447,31.2,,,,
3497.469499,31.2,,,,
3497.583158,31.2,,,,
3497.677834,31.2,,,,
3497.789826,31.2,,,,
3497.88755,31.2,,,,
3497.998041,31.2,,,,
3498.095745,31.2,,,,
3498.206161,31.2,,,,
3498.303203,31.2,,,,
3498.414625,31.2,,,,
3498.511926,31.2,,,,
3498.605702,31.2,,,,
3498.717855,31.2,,,,
3498.81462,31.2,,,,
3498.927759,31.2,,,,
3499.022364,31.2,,,,
3499.134801,31.2,,,,
3499.231432,31.2,,,,
3499.343205,31.2,,,,
3499.438864,31.2,,,,
3499.552897,31.2,,,,
3499.646828,31.2,,,,
3499.758832,31.2,,,,
3499.855425,31.2,,,,
3499.967815,31.2,,,,
3500.063588,31.2,,,,
3500.175457,31.2,,,,
3500.28776,31.2,,,,
3500.383302,31.2,,,,
3500.496722,31.2,,,,
3500.5912,31.2,,,,
3500.703323,31.2,,,,
3500.798992,31.2,,,,
3500.911754,31.2,,,,
3501.007538,31.2,,,,
3501.119444,31.2,,,,
3501.215763,31.2,,,,
3501.328122,31.2,,,,
3501.423779,31.2,,,,
3501.535479,31.2,,,,
3501.632219,31.2,,,,
3501.743317,31.2,,,,
3501.839572,31.3,,,,
3501.95227,31.3,,,,
3502.048121,31.2,,,,
3502.159715,31.3,,,,
3502.256454,31.3,,,,
3502.368155,31.3,,,,
3502.464667,31.3,,,,
3502.576917,31.3,,,,
3502.673107,31.3,,,,
3502.786703,31.2,,,,
3502.881858,31.2,,,,
3502.993026,31.3,,,,
3503.090988,31.3,,,,
3503.203018,31.3,,,,
3503.297781,31.2,,,,
3503.411259,31.2,,,,
3503.50489,31.2,,,,
3503.617714,31.2,,,,
3503.713852,31.2,,,,
3503.825993,31.2,,,,
3503.921903,31.2,,,,
3504.033068,31.2,,,,
3504.129753,31.3,,,,
3504.243184,31.3,,,,
3504.337768,31.3,,,,
3504.451908,31.3,,,,
3504.546057,31.3,,,,
3504.657815,31.3,,,,
3504.754766,31.3,,,,
3504.866868,31.3,,,,
3504.978859,31.3,,,,
3505.092245,31.3,,,,
3505.186798,31.3,,,,
3505.298875,31.3,,,,
3505.396131,31.3,,,,
3505.492469,31.3,,,,
3505.603141,31.3,,,,
3505.698774,31.3,,,,
3505.811727,31.3,,,,
3505.90779,31.3,,,,
3506.01946,31.3,,,,
3506.114593,31.3,,,,
3506.227834,31.3,,,,
3506.323523,31.2,,,,
3506.43554,31.3,,,,
3506.531707,31.3,,,,
3506.64319,31.3,,,,
3506.73987,31.3,,,,
3506.852886,31.3,,,,
3506.947848,31.3,,,,
3507.061544,31.3,,,,
3507.155921,31.3,,,,
3507.267837,31.3,,,,
3507.365135,31.3,,,,
3507.476303,31.3,,,,
3507.587493,31.3,,,,
3507.684369,31.3,,,,
3507.797835,31.3,,,,
3507.893206,31.3,,,,
3508.004282,31.3,,,,
3508.100113,31.3,,,,
3508.213154,31.2,,,,
